Max Warrior,Effect Monster,1800,800
Maximum Six,Effect Monster,1900,1600
Mazera DeVille,Effect Monster,2800,2300
Mech Bass,Normal Monster,1800,1500
Mech Mole Zombie,Normal Monster,500,400
Mecha Bunny,Effect Monster,800,100
Mecha Phantom Beast Aerosguin,Effect Monster,1600,400
Mecha Phantom Beast Blackfalcon,Effect Monster,1200,1700
Mecha Phantom Beast Blue Impala,Tuner Monster,1400,1100
Mecha Phantom Beast Concoruda,Synchro Monster,2400,1200
Mecha Phantom Beast Dracossack,XYZ Monster,2600,2200
Mecha Phantom Beast Hamstrat,Effect Monster,1100,1600
Mecha Phantom Beast Harrliard,Effect Monster,1800,800
Mecha Phantom Beast Jaculuslan,Synchro Monster,2700,2000
Mecha Phantom Beast Kalgriffin,Effect Monster,1000,2500
Mecha Phantom Beast Megaraptor,Effect Monster,1900,1000
Mecha Phantom Beast O-Lion,Tuner Monster,600,1000
Mecha Phantom Beast Sabre Hawk,Effect Monster,2100,100
Mecha Phantom Beast Stealthray,Effect Monster,100,2100
Mecha Phantom Beast Tetherwolf,Effect Monster,1700,1200
Mecha Phantom Beast Turtletracer,Effect Monster,500,2000
Mecha Phantom Beast Warbluran,Tuner Monster,300,300
Mecha Sea Dragon Plesion,Effect Monster,2300,1800
Mechaleon,Normal Monster,800,600
Mechanical Hound,Effect Monster,2800,1500
Mechanical Snail,Normal Monster,800,1000
Mechanicalchaser,Normal Monster,1850,800
Mechquipped Angineer,XYZ Monster,1800,1000
Meda Bat,Normal Monster,800,400
Medium of the Ice Barrier,Effect Monster,2200,1600
Medium Piece Golem,Effect Monster,1600,0
Medusa Worm,Effect Monster,500,600
Mefist the Infernal General,Effect Monster,1800,1700
Mega Thunderball,Normal Monster,750,600
Megarock Dragon,Effect Monster,0,0
Megasonic Eye,Normal Monster,1500,1800
Megazowler,Normal Monster,1800,2000
Megirus Light,Normal Monster,900,600
Meklord Army of Granel,Effect Monster,1600,1200
Meklord Army of Skiel,Effect Monster,1200,1000
Meklord Army of Wisel,Effect Monster,1800,0
Meklord Astro Dragon Asterisk,Effect Monster,0,0
Meklord Astro Mekanikle,Effect Monster,4000,4000
Meklord Emperor Granel,Effect Monster,0,0
Meklord Emperor Skiel,Effect Monster,2200,2200
Meklord Emperor Wisel,Effect Monster,2500,2500
Meliae of the Trees,XYZ Monster,1700,900
Melomelody the Brass Djinn,XYZ Monster,1400,1600
Memory Crush King,Effect Monster,2000,0
Memory Crusher,Effect Monster,1000,600
Mental Seeker,Tuner Monster,800,600
Meotoko,Normal Monster,700,600
Merlin,Effect Monster,1400,500
Mermaid Archer,Effect Monster,1200,200
Mermaid Knight,Effect Monster,1500,700
Mermail Abyssbalaen,Effect Monster,2500,2000
Mermail Abyssdine,Effect Monster,1000,200
Mermail Abyssgaios,XYZ Monster,2800,1600
Mermail Abyssgunde,Effect Monster,1400,800
Mermail Abyssleed,Effect Monster,2700,1000
Mermail Abysslinde,Effect Monster,1500,1200
Mermail Abyssmander,Effect Monster,100,2000
Mermail Abyssmegalo,Effect Monster,2400,1900
Mermail Abyssnose,Effect Monster,1500,1500
Mermail Abyssocea,Effect Monster,1100,1900
Mermail Abysspike,Effect Monster,1600,800
Mermail Abyssteus,Effect Monster,1700,2400
Mermail Abysstrite,XYZ Monster,1600,2800
Mermail Abyssturge,Effect Monster,1700,1100
Metabo Globster,Effect Monster,800,300
Metabo-Shark,Effect Monster,1800,500
Metal Armored Bug,Normal Monster,2800,1500
Metal Dragon,Fusion Monster,1850,1700
Metal Fish,Normal Monster,1600,1900
Metal Guardian,Normal Monster,1150,2150
Metal Shooter,Effect Monster,800,800
Metalfoes Crimsonite,Fusion Monster,3000,3000
Metalfoes Goldriver,Pendulum Normal Monster,1900,500
Metalfoes Mithrilium,Fusion Monster,2600,1000
Metalfoes Orichalc,Fusion Monster,2800,2200
Metalfoes Silverd,Pendulum Normal Monster,1700,100
Metalfoes Steelen,Pendulum Normal Monster,0,2100
Metalfoes Volflame,Pendulum Normal Monster,2400,2000
Metallizing Parasite - Lunatite,Union Effect Monster,1000,500
Metalzoa,Effect Monster,3000,2300
Metaphys Horus,Synchro Monster,2300,1600
Meteor Black Comet Dragon,Fusion Monster,3500,2000
Meteor Dragon,Normal Monster,1800,2000
Meteor Dragon Red-Eyes Impact,Gemini Monster,1800,2000
Metrognome,Pendulum Effect Monster,1800,1600
Mid Shield Gardna,Effect Monster,100,1800
Mighty Guard,Normal Monster,500,1200
Mighty Warrior,Synchro Monster,2200,2000
Mikazukinoyaiba,Normal Monster,2200,2350
Mild Turkey,Pendulum Normal Monster,1000,2000
Milla the Temporal Magician,Effect Monster,1800,1000
Millennium Golem,Normal Monster,2000,2200
Millennium Shield,Normal Monster,0,3000
Millennium Shield,Normal Monster,0,3000
Milus Radiant,Effect Monster,300,250
Mimimic,Effect Monster,300,300
Mimir of the Nordic Ascendant,Effect Monster,600,0
Minar,Effect Monster,850,750
Mind on Air,Effect Monster,1000,1600
Mine Golem,Effect Monster,1000,1900
Minefieldriller,Effect Monster,1500,1500
Minoan Centaur,Effect Monster,1800,1000
Minomushi Warrior,Normal Monster,1300,1200
Mira the Star-Bearer,XYZ Monster,1100,1000
Miracle Flipper,Effect Monster,300,500
Miracle Jurassic Egg,Effect Monster,0,2000
Mirage Dragon,Effect Monster,1600,600
Mirage Knight,Effect Monster,2800,2000
Mirror Ladybug,Effect Monster,100,100
Mirror Resonator,Tuner Monster,0,0
Misairuzame,Normal Monster,1400,1600
Miscellaneousaurus,Effect Monster,1800,1000
Missing Force,Effect Monster,1500,1000
Mist Archfiend,Effect Monster,2400,0
Mist Bird Clausolas,Synchro Monster,0,2300
Mist Condor,Effect Monster,1400,400
Mist Valley Apex Avian,Effect Monster,2700,2000
Mist Valley Baby Roc,Tuner Monster,400,600
Mist Valley Executor,Effect Monster,2100,1600
Mist Valley Soldier,Tuner Monster,1700,300
Mist Valley Thunderbird,Effect Monster,1100,700
Mist Valley Watcher,Normal Monster,1500,1900
Mist Wurm,Synchro Monster,2500,1500
Mithra the Thunder Vassal,Effect Monster,800,1000
Moai Interceptor Cannons,Effect Monster,1100,2000
Mobius the Frost Monarch,Effect Monster,2400,1000
Mobius the Mega Monarch,Effect Monster,2800,1000
Mogmole,Effect Monster,800,800
Moisture Creature,Effect Monster,2800,2900
Mokey Mokey,Normal Monster,300,100
Mokey Mokey King,Fusion Monster,300,100
Molten Behemoth,Normal Monster,1000,2200
Molten Zombie,Effect Monster,1600,400
Mon Larvas,Normal Monster,1300,1400
Monk Fighter,Effect Monster,1300,1000
Mono Synchron,Tuner Monster,0,0
Monoceros,Effect Monster,1000,1000
Monster Egg,Normal Monster,600,900
Monstrous Bird,Normal Monster,2000,1900
Monsturtle,Normal Monster,800,1000
Montage Dragon,Effect Monster,0,0
Moon Dragon Quilla,Synchro Monster,2500,2000
Moon Envoy,Normal Monster,1100,1000
Moonlit Papillon,Effect Monster,1200,1600
Morinphen,Normal Monster,1550,1300
Mormolith,Effect Monster,1000,900
Morphing Jar,Flip Effect Monster,700,600
Morpho Butterspy,Effect Monster,1200,1600
Morphtronic Boarden,Effect Monster,500,1800
Morphtronic Cameran,Effect Monster,800,600
Morphtronic Datatron,Effect Monster,1200,600
Morphtronic Lantron,Tuner Monster,200,200
Morphtronic Magnen,Effect Monster,800,800
Morphtronic Magnen Bar,Effect Monster,100,100
Morphtronic Radion,Effect Monster,1000,900
Morphtronic Remoten,Tuner Monster,300,1200
Morphtronic Scopen,Tuner Monster,800,1400
Morphtronic Slingen,Effect Monster,1200,800
Morphtronic Smartfon,Tuner Monster,100,100
Morphtronic Staplen,Effect Monster,1400,1000
Morphtronic Vacuumen,Effect Monster,0,0
Mosaic Manticore,Effect Monster,2800,2500
Mother Grizzly,Effect Monster,1400,1000
Mother Spider,Effect Monster,2300,1200
Moulinglacia the Elemental Lord,Effect Monster,2800,2200
Mountain Warrior,Normal Monster,600,1000
Mozarta the Melodious Maestra,Effect Monster,2600,2000
Mr. Volcano,Normal Monster,2100,1300
Mucus Yolk,Effect Monster,0,100
Muka Muka,Effect Monster,600,300
Multiple Piece Golem,Fusion Monster,2600,1300
Muse-A,Normal Monster,850,900
Mushroom Man,Normal Monster,800,600
Musician King,Fusion Monster,1750,1500
Mutant Mindmaster,Effect Monster,0,2500
Muzurhythm the String Djinn,XYZ Monster,1500,1000
M-Warrior 1,Normal Monster,1000,500
M-X-Saber Invoker,XYZ Monster,1600,500
Mysterious Guard,Flip Effect Monster,800,1200
Mysterious Puppeteer,Effect Monster,1000,1500
Mystery Hand,Normal Monster,500,500
Mystery Shell Dragon,Normal Monster,2000,0
Mystic Clown,Normal Monster,1500,1000
Mystic Horseman,Normal Monster,1300,1550
Mystic Macrocarpa Seed,Tuner Monster,500,1000
Mystic Piper,Effect Monster,0,0
Mystic Swordsman LV2,Effect Monster,900,0
Mystic Swordsman LV4,Effect Monster,1900,1600
Mystic Swordsman LV6,Effect Monster,2300,1700
Mystical Capture Chain,Normal Monster,700,700
Mystical Elf,Normal Monster,800,2000
Mystical Sand,Fusion Monster,2100,1700
Mystical Sheep 1,Effect Monster,1150,900
Mystical Shine Ball,Normal Monster,500,500
Mythic Tree Dragon,Effect Monster,100,1400
Mythical Beast Cerberus,Effect Monster,1400,1400
Name,Type,ATK,DEF
Nanobreaker,Effect Monster,1600,1800
Naturia Bamboo Shoot,Effect Monster,2000,2000
Naturia Barkion,Synchro Monster,2500,1800
Naturia Beans,Effect Monster,100,1200
Naturia Beast,Synchro Monster,2200,1700
Naturia Beetle,Effect Monster,400,1800
Naturia Butterfly,Tuner Monster,500,1200
Naturia Cherries,Tuner Monster,200,200
Naturia Cliff,Effect Monster,1500,1000
Naturia Cosmobeet,Tuner Monster,1000,700
Naturia Dragonfly,Effect Monster,1200,400
Naturia Eggplant,Effect Monster,1000,700
Naturia Fruitfly,Effect Monster,800,1500
Naturia Hydrangea,Effect Monster,1900,2000
Naturia Ladybug,Effect Monster,100,100
Naturia Landoise,Synchro Monster,2350,1600
Naturia Leodrake,Synchro Monster,3000,1800
Naturia Mantis,Effect Monster,1700,1500
Naturia Marron,Effect Monster,1200,700
Naturia Mosquito,Effect Monster,200,300
Naturia Pineapple,Effect Monster,100,100
Naturia Rock,Effect Monster,1200,1200
Naturia Rosewhip,Tuner Monster,400,1700
Naturia Spiderfang,Effect Monster,2100,400
Naturia Stag Beetle,Effect Monster,2200,1500
Naturia Stinkbug,Tuner Monster,200,500
Naturia Strawberry,Effect Monster,1600,1200
Naturia Sunflower,Effect Monster,500,0
Naturia Tulip,Tuner Monster,600,1500
Naturia Vein,Tuner Monster,200,300
Naturia White Oak,Effect Monster,1800,1400
Neck Hunter,Normal Monster,1750,1900
Necro Gardna,Effect Monster,600,1300
Necro Linker,Effect Monster,600,0
Necroface,Effect Monster,1200,1800
Needle Soldier,Effect Monster,100,100
Needle Sunfish,Effect Monster,1500,100
Needle Worm,Flip Effect Monster,750,600
Nefarious Archfiend Eater of Nefariousness,Effect Monster,1500,200
Neko Mane King,Effect Monster,0,0
Nekogal 1,Normal Monster,1100,900
Nekogal 2,Normal Monster,1900,2000
Nekroz of Brionac,Ritual Effect Monster,2300,1400
Nekroz of Catastor,Ritual Effect Monster,2200,1200
Nekroz of Gungnir,Ritual Effect Monster,2500,1700
Nekroz of Sophia,Ritual Effect Monster,3600,3400
Nekroz of Trishula,Ritual Effect Monster,2700,2000
Nekroz of Valkyrus,Ritual Effect Monster,2900,1700
Neo Aqua Madoor,Normal Monster,1200,3000
Neo Blue-Eyes Ultimate Dragon,Fusion Monster,4500,3800
Neo Bug,Normal Monster,1800,1700
Neo Flamvell Garuda,Effect Monster,1200,1800
Neo Flamvell Hedgehog,Tuner Monster,800,200
Neo Flamvell Origin,Tuner Monster,500,200
Neo Flamvell Shaman,Effect Monster,1700,200
Neo Galaxy-Eyes Cipher Dragon,XYZ Monster,4500,3000
Neo Galaxy-Eyes Photon Dragon,XYZ Monster,4500,3000
Neo Space Pathfinder,Effect Monster,1800,800
Neo the Magic Swordsman,Normal Monster,1700,1000
Neos Wiseman,Effect Monster,3000,3000
Neo-Spacian Air Hummingbird,Effect Monster,800,600
Neo-Spacian Aqua Dolphin,Effect Monster,600,800
Neo-Spacian Dark Panther,Effect Monster,1000,500
Neo-Spacian Glow Moss,Effect Monster,300,900
Neo-Spacian Twinkle Moss,Fusion Monster,500,1100
Nettles,Tuner Monster,1200,400
Newdoria,Effect Monster,1200,800
Night Assailant,Flip Effect Monster,200,500
Night Express Knight,Effect Monster,3000,3000
Night Papilloperative,XYZ Monster,2600,2000
Night Wing Sorceress,Effect Monster,1300,1200
Nightmare Horse,Effect Monster,500,400
Nightmare Scorpion,Normal Monster,900,800
Night's End Sorcerer,Tuner Monster,1300,400
Nikitama,Spirit Monster,800,1800
Nimble Angler,Effect Monster,600,100
Nimble Manta,Effect Monster,800,100
Nimble Momonga,Effect Monster,1000,100
Nimble Musasabi,Effect Monster,800,100
Nimble Sunfish,Effect Monster,1000,100
Ninja Grandmaster Sasuke,Effect Monster,1800,1000
Nin-Ken Dog,Normal Monster,1800,1000
Nitro Warrior,Synchro Monster,2800,1800
Niwatori,Normal Monster,900,800
Noble Knight Bedwyr,Effect Monster,1600,1500
Noble Knight Borz,Effect Monster,1700,900
Noble Knight Brothers,Effect Monster,1200,2400
Noble Knight Drystan,Effect Monster,1800,800
Noble Knight Gawayn,Effect Monster,1900,500
Noble Knight Gwalchavad,Effect Monster,1500,1800
Noble Knight Joan,Effect Monster,1900,1300
Noble Knight Medraut,Effect Monster,1700,1000
Noble Knight Peredur,Effect Monster,1900,300
Nobledragon Magician,Pendulum Tuner Effect Monster,700,1400
Nobleman-Eater Bug,Flip Effect Monster,900,1200
Noisy Gnat,Effect Monster,700,300
Nopenguin,Effect Monster,1600,100
Norito the Moral Leader,XYZ Monster,2700,2000
Nova Summoner,Effect Monster,1400,800
Nubian Guard,Effect Monster,500,500
Numen erat Testudo,Effect Monster,1800,0
Numeral Hunter,Effect Monster,1600,1400
Nuvia the Wicked,Effect Monster,2000,800
Oafdragon Magician,Pendulum Effect Monster,2100,1400
Obelisk the Tormentor,Effect Monster,4000,4000
Obelisk the Tormentor,Effect Monster,4000,4000
Obelisk the Tormentor,Effect Monster,4000,4000
Obese Marmot of Nefariousness,Normal Monster,750,800
Obnoxious Celtic Guard,Effect Monster,1400,1200
Ocean Dragon Lord - Neo-Daedalus,Effect Monster,2900,1600
Ocean's Keeper,Effect Monster,1500,1200
Octoberser,Normal Monster,1600,1400
Odd-Eyes Absolute Dragon,XYZ Monster,2800,2500
Odd-Eyes Dragon,Effect Monster,2500,2000
Odd-Eyes Gravity Dragon,Ritual Effect Monster,2800,2500
Odd-Eyes Meteorburst Dragon,Synchro Monster,2500,2000
Odd-Eyes Mirage Dragon,Pendulum Effect Monster,1200,600
Odd-Eyes Pendulum Dragon,Pendulum Effect Monster,2500,2000
Odd-Eyes Pendulum Dragon,Pendulum Effect Monster,2500,2000
Odd-Eyes Pendulum Dragon,Pendulum Effect Monster,2500,2000
Odd-Eyes Persona Dragon,Pendulum Effect Monster,1200,2400
Odd-Eyes Phantom Dragon,Pendulum Effect Monster,2500,2000
Odd-Eyes Rebellion Dragon,XYZ Pendulum Effect Monster,3000,2500
Odd-Eyes Saber Dragon,Effect Monster,2800,2000
Odd-Eyes Vortex Dragon,Fusion Monster,2500,3000
Odd-Eyes Wing Dragon,Synchro Pendulum Effect Monster,3000,2500
Ogre of the Black Shadow,Normal Monster,1200,1400
Oilman,Union Effect Monster,400,400
Ojama Black,Normal Monster,0,1000
Ojama Blue,Effect Monster,0,1000
Ojama Green,Normal Monster,0,1000
Ojama Knight,Fusion Monster,0,2500
Ojama Red,Effect Monster,0,1000
Ojama Yellow,Normal Monster,0,1000
Old Entity Hastorr,Synchro Monster,2300,1000
Old Vindictive Magician,Flip Effect Monster,450,600
One Who Hunts Souls,Normal Monster,1100,1000
One-Eyed Shield Dragon,Normal Monster,700,1300
One-Eyed Skill Gainer,XYZ Monster,2500,2600
Oni Tank T-34,Normal Monster,1400,1700
Ooguchi,Effect Monster,300,250
Opera the Melodious Diva,Effect Monster,2300,1000
Oppressed People,Normal Monster,400,2000
Opticlops,Normal Monster,1800,1700
Oracle of the Sun,Effect Monster,1000,2000
Orbital 7,Effect Monster,500,2000
Orca Mega-Fortress of Darkness,Effect Monster,2100,1200
Orichalcos Shunoros,Effect Monster,0,0
Orient Dragon,Synchro Monster,2300,1000
Orion the Battle King,Normal Monster,1800,1500
Oshaleon,Effect Monster,1400,800
Otohime,Spirit Monster,0,100
Otohime,Spirit Monster,0,100
Outstanding Dog Marron,Effect Monster,100,100
Overdrive,Normal Monster,1600,1500
Overdrive Teleporter,Effect Monster,2100,1200
Overlay Booster,Effect Monster,2000,0
Overlay Owl,Effect Monster,800,1600
Overlay Sentinel,Effect Monster,2000,0
Overmind Archfiend,Synchro Monster,3300,3000
Oxygeddon,Effect Monster,1800,800
P.M. Captor,Pendulum Effect Monster,1800,0
Pahunder,Effect Monster,1300,600
Pain Painter,Tuner Monster,400,200
Pair Cycroid,Fusion Monster,1600,1200
Paladin of Dark Dragon,Ritual Effect Monster,1900,1200
Paladin of Felgrand,Effect Monster,1700,300
Paladin of the Cursed Dragon,Effect Monster,1900,1200
Paladin of White Dragon,Ritual Effect Monster,1900,1200
Pale Beast,Normal Monster,1500,1200
Paleozoic Anomalocaris,XYZ Monster,2400,0
Paleozoic Anomalocaris,XYZ Monster,2400,0
Paleozoic Opabinia,XYZ Monster,0,2400
Palladium Oracle Mahad,Effect Monster,2500,2100
Pandaborg,Effect Monster,1700,1400
Pandemic Dragon,Effect Monster,2500,1000
Pandemonium Watchbear,Effect Monster,1300,1800
Pandora's Jewelry Box,Pendulum Effect Monster,1500,1500
Panther Shark,Effect Monster,1100,2000
Panther Warrior,Effect Monster,2000,1600
Panther Warrior,Effect Monster,2000,1600
Panzer Dragon,Fusion Monster,1000,2600
Papa-Corn,Effect Monster,1200,800
Parasite Paracide,Flip Effect Monster,500,300
Parasite Paracide,Flip Effect Monster,500,300
Parrot Dragon,Normal Monster,2000,1300
Patrician of Darkness,Effect Monster,2000,1400
Patroid,Effect Monster,1200,1200
Patrol Robo,Effect Monster,1100,900
Peacock,Normal Monster,1700,1500
Pendulum Machine,Normal Monster,1750,2000
Pendulum Machine,Normal Monster,1750,2000
Penguin Knight,Effect Monster,900,800
Penumbral Soldier Lady,Effect Monster,2100,1400
People Running About,Normal Monster,600,600
Perditious Puppeteer,Effect Monster,2700,500
Perfect Machine King,Effect Monster,2700,1500
Perfectly Ultimate Great Moth,Effect Monster,3500,3000
Performage Damage Juggler,Effect Monster,1500,1000
Performage Flame Eater,Effect Monster,1200,1600
Performage Hat Tricker,Effect Monster,1100,1100
Performage Mirror Conductor,Pendulum Effect Monster,600,1400
Performage Plushfire,Pendulum Effect Monster,1000,1000
Performage Stilts Launcher,Effect Monster,2200,0
Performage Trapeze Magician,XYZ Monster,2500,2000
Performage Trick Clown,Effect Monster,1600,1200
Performance of Sword,Ritual Monster,1950,1850
Performapal Bot-Eyes Lizard,Effect Monster,1600,1200
Performapal Bowhopper,Effect Monster,1500,1000
Performapal Bubblebowwow,Pendulum Effect Monster,2300,1000
Performapal Camelump,Pendulum Effect Monster,800,1800
Performapal Changeraffe,Pendulum Effect Monster,100,500
Performapal Cheermole,Pendulum Effect Monster,600,1000
Performapal Corn,Effect Monster,600,1000
Performapal Dag Daggerman,Pendulum Effect Monster,2000,600
Performapal Drummerilla,Pendulum Effect Monster,1600,900
Performapal Elephammer,Effect Monster,2600,1800
Performapal Extra Slinger,Pendulum Effect Monster,800,1100
Performapal Fire Mufflerlion,Pendulum Effect Monster,800,800
Performapal Fireflux,Pendulum Effect Monster,1200,1600
Performapal Five-Rainbow Magician,Pendulum Effect Monster,100,100
Performapal Gold Fang,Pendulum Effect Monster,1800,700
Performapal Gongato,Pendulum Effect Monster,100,100
Performapal Guitartle,Pendulum Effect Monster,300,400
Performapal Gumgumouton,Pendulum Effect Monster,900,2400
Performapal Hip Hippo,Effect Monster,800,800
Performapal Inflater Tapir,Effect Monster,1000,2000
Performapal King Bear,Pendulum Effect Monster,2200,1000
Performapal Life Swordsman,Effect Monster,0,0
Performapal Lizardraw,Pendulum Effect Monster,1200,600
Performapal Momoncarpet,Pendulum Flip Effect Monster,1000,100
Performapal Monkeyboard,Pendulum Effect Monster,1000,2400
Performapal Odd-Eyes Light Phoenix,Pendulum Effect Monster,2000,1000
Performapal Odd-Eyes Metal Claw,Fusion Monster,3000,3000
Performapal Odd-Eyes Minitaurus,Pendulum Effect Monster,1200,1600
Performapal Parrotrio,Pendulum Effect Monster,500,500
Performapal Partnaga,Pendulum Effect Monster,500,2100
Performapal Pendulum Sorcerer,Pendulum Effect Monster,1500,800
Performapal Radish Horse,Pendulum Effect Monster,500,2000
Performapal Rain Goat,Effect Monster,0,0
Performapal Salutiger,Effect Monster,1700,500
Performapal Seal Eel,Pendulum Effect Monster,100,100
Performapal Secondonkey,Effect Monster,1000,2000
Performapal Sellshell Crab,Pendulum Effect Monster,500,2500
Performapal Silver Claw,Pendulum Effect Monster,1800,800
Performapal Skeeter Skimmer,Effect Monster,500,1600
Performapal Skullcrobat Joker,Pendulum Effect Monster,1800,100
Performapal Sleight Hand Magician,Effect Monster,2500,2000
Performapal Spikeagle,Effect Monster,900,900
Performapal Splashmammoth,Pendulum Effect Monster,1900,2300
Performapal Springoose,Effect Monster,1100,2400
Performapal Stamp Turtle,Effect Monster,100,1800
Performapal Sword Fish,Effect Monster,600,600
Performapal Teeter Totter Hopper,Effect Monster,100,1200
Performapal Thunderhino,Effect Monster,200,1800
Performapal Trampolynx,Pendulum Effect Monster,300,300
Performapal Trump Girl,Pendulum Effect Monster,200,200
Performapal Turn Toad,Pendulum Effect Monster,0,800
Performapal Uni,Effect Monster,800,1500
Performapal Whim Witch,Pendulum Effect Monster,800,800
Peropero Cerperus,Effect Monster,0,1800
Peten the Dark Clown,Effect Monster,500,1200
Petit Angel,Normal Monster,600,900
Petit Dragon,Normal Monster,600,700
Petit Moth,Normal Monster,300,200
Petiteranodon,Effect Monster,500,500
Phantom Beast Cross-Wing,Effect Monster,1300,1300
Phantom Beast Rock-Lizard,Effect Monster,2200,2000
Phantom Beast Thunder-Pegasus,Effect Monster,700,2000
Phantom Beast Wild-Horn,Effect Monster,1700,0
Phantom Bounzer,Effect Monster,2400,1200
Phantom Cricket,Flip Effect Monster,300,1000
Phantom Dewan,Normal Monster,700,600
Phantom Dragon,Effect Monster,2300,2200
Phantom Dragonray Bronto,Gemini Monster,1500,1000
Phantom Ghost,Normal Monster,600,800
Phantom Gryphon,Normal Monster,2000,0
Phantom King Hydride,Tuner Monster,1500,300
Phantom Magician,Effect Monster,600,700
Phantom of Chaos,Effect Monster,0,0
Phantom Skyblaster,Effect Monster,1100,800
Pharaoh's Servant,Normal Monster,900,0
Phoenix Beast Gairuda,Effect Monster,2500,1200
Phoenix Gearfried,Gemini Monster,2800,2200
Phoenixian Cluster Amaryllis,Effect Monster,2200,0
Phonon Pulse Dragon,Synchro Tuner Monster,1900,800
Photon Alexandra Queen,XYZ Monster,2400,1200
Photon Caesar,Effect Monster,2000,2800
Photon Cerberus,Effect Monster,1300,600
Photon Chargeman,Effect Monster,1000,1000
Photon Circle,Effect Monster,1000,1000
Photon Crusher,Effect Monster,2000,0
Photon Leo,Effect Monster,2100,1100
Photon Lizard,Effect Monster,900,1200
Photon Papilloperative,XYZ Monster,2100,1800
Photon Pirate,Effect Monster,1000,1000
Photon Satellite,Effect Monster,0,0
Photon Slasher,Effect Monster,2100,1000
Photon Thrasher,Effect Monster,2100,0
Photon Wyvern,Effect Monster,2500,2000
Piercing Moray,Effect Monster,1500,500
Pilgrim of the Ice Barrier,Effect Monster,1500,1000
Pilgrim Reaper,XYZ Monster,0,0
Pinch Hopper,Effect Monster,1000,1200
Pinecono,Effect Monster,400,200
Piranha Army,Effect Monster,800,200
Pitch-Black Warwolf,Effect Monster,1600,600
Pitch-Dark Dragon,Union Effect Monster,900,600
Pixie Knight,Effect Monster,1300,200
Plague Wolf,Effect Monster,1000,1000
Plaguespreader Zombie,Tuner Monster,400,200
Playful Possum,Effect Monster,800,600
Poison Draw Frog,Effect Monster,100,100
Poison Mummy,Flip Effect Monster,1000,1800
Poki Draco,Effect Monster,200,100
Poly-Chemicritter Dioxogre,Gemini Monster,2800,200
Possessed Dark Soul,Effect Monster,1200,800
Pot the Trick,Normal Monster,400,400
Power Breaker,Effect Monster,1900,0
Power Giant,Effect Monster,2200,0
Power Invader,Effect Monster,2200,0
Power Supplier,Effect Monster,400,400
Power Tool Dragon,Synchro Monster,2300,2500
Power Tool Mecha Dragon,Synchro Monster,2300,2500
Powered Inzektron,Synchro Monster,2500,1600
Powered Tuner,Effect Monster,1400,1000
Pragtical,Fusion Monster,1900,1500
Predaplant Dragostapelia,Fusion Monster,2700,1900
Predaplant Moray Nepenthes,Effect Monster,1600,1000
Predaplant Sarraceniant,Effect Monster,100,600
Predaplant Spinodionaea,Effect Monster,1800,0
Predaplant Squid Drosera,Effect Monster,800,400
Prediction Princess Arrowsylph,Flip Effect Monster,1000,1400
Prediction Princess Astromorrigan,Flip Effect Monster,1300,0
Prediction Princess Coinorma,Flip Effect Monster,800,1400
Prediction Princess Crystaldine,Flip Effect Monster,1400,2200
Prediction Princess Petalelf,Flip Effect Monster,800,700
Prevent Rat,Normal Monster,500,2000
Priestess with Eyes of Blue,Tuner Monster,0,0
Prime Material Dragon,Effect Monster,2400,2000
Prime Material Falcon,Effect Monster,2200,800
Primitive Butterfly,Effect Monster,1200,900
Princess Cologne,XYZ Monster,500,2200
Princess Curran,Effect Monster,2000,0
Princess of Tsurugi,Flip Effect Monster,900,700
Princess Pikeru,Effect Monster,2000,0
Prior of the Ice Barrier,Effect Monster,1000,400
Prominence Hand,Effect Monster,600,2000
Prophecy Destroyer,Effect Monster,2500,1200
Protective Soul Ailin,Union Effect Monster,0,0
Protector of the Sanctuary,Effect Monster,1100,1900
Protector of the Throne,Normal Monster,800,1500
Protector with Eyes of Blue,Tuner Monster,800,1300
Proto-Cyber Dragon,Effect Monster,1100,600
Psi-Beast,Effect Monster,700,500
Psi-Blocker,Effect Monster,1200,300
Psychic Commander,Tuner Monster,1400,800
Psychic Emperor,Effect Monster,2400,1000
Psychic Jumper,Tuner Monster,100,1500
Psychic Kappa,Normal Monster,400,1000
Psychic Lifetrancer,Synchro Monster,2400,2000
Psychic Nightmare,Synchro Monster,2400,1800
Psychic Snail,Effect Monster,1900,1200
PSY-Frame Driver,Normal Monster,2500,0
PSY-Frame Multi-Threader,Effect Monster,0,2500
PSY-Framegear Alpha,Tuner Monster,500,0
PSY-Framegear Beta,Tuner Monster,700,0
PSY-Framegear Delta,Tuner Monster,1200,0
PSY-Framegear Epsilon,Tuner Monster,1500,0
PSY-Framegear Gamma,Tuner Monster,1000,0
PSY-Framelord Omega,Synchro Monster,2800,2200
PSY-Framelord Zeta,Synchro Monster,2500,1800
Pumpking the King of Ghosts,Effect Monster,1800,2000
Pumprincess the Princess of Ghosts,Effect Monster,900,1000
Punished Eagle,Fusion Monster,2100,1800
Puny Penguin,Effect Monster,400,200
Puppet King,Effect Monster,2800,2600
Puppet Master,Effect Monster,0,0
Puppet Plant,Effect Monster,1000,1000
Pursuit Chaser,Effect Monster,1400,600
Pyramid Turtle,Effect Monster,1200,1400
Pyrorex the Elemental Lord,Effect Monster,2800,2200
Pyrotech Mech - Shiryu,Effect Monster,2900,1800
Qliphort Disk,Pendulum Effect Monster,2800,1000
Qliphort Helix,Pendulum Effect Monster,2400,1000
